title;url;emails;;;;;;;;;;
“Adquisición de equipo informático (Computadoras de escritorio y portátiles (UCP); impresoras; Smart TV y proyector) para Unidad Departamental de Policía UDEP No 10; Municipio de Intibucá; Departamento de Intibucá”;https://devbusiness.un.org/notices/idb-p2104924;adquisiciones1@ucpseds.com adquisiciones1@ucpseds.com;;;;;;
Supply of satellite communication (VSAT) for Meteorology and NEMO Department;https://devbusiness.un.org/notices/wb-p2104757;anafekau@gmail.com;;;;;;;;;;
Diseño y ejecución del programa de fortalecimiento de capacidades en evaluación de la conformidad;https://devbusiness.un.org/notices/idb-p2103783;contrataciones@proinnovate.gob.pe contrataciones@proinnovate.gob.pe;;;;;;;;;;
Equipements complémentaires informatiques COGES;https://devbusiness.un.org/notices/wb-p2104756;dickeh@dpef.mr;;;;;;;;;;
Supplying and Installing Hydrogen Generators for Radiosonde Balloon and Pilot Balloons for the Department of Meteorology; Sri Lanka;https://devbusiness.un.org/notices/wb-p2104755;pdcresmpa@gmail.com pdcresmpa@gmail.com;;;;;;;;;
Acquisition d'équipements I-Lab;https://devbusiness.un.org/notices/wb-p2104754;procurement@cledjibouti.com abdulkerim.hassen@gmail.com;;;;;;;;;;
Spot Improvement of 27.06km Rural Roads in Mangu Local Government Area of Plateau State (1 Lot);https://devbusiness.un.org/notices/wb-p2104753;RAAMP@outlook.com mdmafwil123@gmail.com;;;;;;;;;;
DESIGN; SUPPLY; INSTALLATION AND COMMISSIONING THE BILLING SYSTEM FOR STATE UNITARY ENTERPRISE “KHOJAGII MANZILIYU KOMMUNALY” SUE “KMK”.;https://devbusiness.un.org/notices/wb-p2104752;rwssp@midp.tj rwssp@midp.tj rwssp@midp.tj;;;;;;;;
Impression et livraison de guides d’enseignant; outils d’élèves et planches d’alphabet dans les régions de Sédhiou; Thiès; et Ziguinchor;https://devbusiness.un.org/notices/wb-p2104751;bm.papse@education.sn bm.papse@education.sn bm.papse@education.sn papse@education.sn;;;;;;;
ACQUISITION D’UN CAMION DE POMPIER POUR LE PARC INDUSTRIEL DE CARACOL;https://devbusiness.un.org/notices/idb-p2104682;passation.marches@ute.gouv.ht passation.marches@ute.gouv.ht;;;;;;;;;;
Replacement of Seismograph;https://devbusiness.un.org/notices/wb-p2104750;pokja.idrip@bmkg.go.id. pokja.idrip@bmkg.go.id pokja.idrip@bmkg.go.id pokja.idrip@bmkg.go.id;;;;;;;;;;
Development of Single Digital ID Core and Support Modules Solution;https://devbusiness.un.org/notices/wb-p2104749;jane.bateta@risa.gov.rw yvette.ingabire@risa.gov.rw;;;;;;;;;;
Supply and delivery of school textbooks and teachers' guides for grades 1 to 12.;https://devbusiness.un.org/notices/wb-p2104748;amwila1980@gmail.com amwila1980@gmail.com;;;;;;;;;;
Recrutement d’un consultant pour le contrôle et surveillance des travaux de curage des collecteurs dans le District de Bamako;https://devbusiness.un.org/notices/wb-p2104689;babadiankaba@yahoo.fr medissa6@yahoo.fr bdiakite@pruba.ml;;;;;;;;;;
Office and Finance Assistant;https://devbusiness.un.org/notices/wb-p2104688;po@vars.vu pm@vars.vu gwillie@vanuatu.gov.vu;;;;;;;;;;
Road sector climate vulnerability assessment and Climate Resilient Road Strategy (CRRS) for Tongatapu and Ha'apai;https://devbusiness.un.org/notices/wb-p2104690;procurement@tcrtp.to procurement@tcrtp.to;;;;;;;;;;
Financial Consultant of PMT;https://devbusiness.un.org/notices/wb-p2104691;arben.molla@bujqesia.gov.al Arben.Molla@bujqesia.gov.al;;;;;;;;;;
Recrutement d'un Cabinet chargé de développer une stratégie nationale de gestion des déchets électroniques et concevoir les interventions liées au projet pour les composantes 1 et 3 qui sont liées aux points de collecte et autres;https://devbusiness.un.org/notices/wb-p2104692;sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr nhavyarimana66@gmail.com;;;;;;;;;;
SÉLECTION D'UN PRESTATAIRE DE SERVICES POUR ASSURER LE SUIVI DE LA QUALITÉ DE L'EAU; DE L'AIR ET LA CARACTÉRISATION PHYSICO-CHIMIQUE DE L'ÉMISSION DES INCINÉRATEURS DU PARC INDUSTRIEL DE CARACOL (PIC);https://devbusiness.un.org/notices/idb-p2104683;passation.marches@ute.gouv.ht;;;;;;;;;
ACQUISITION D’UNE AMBULANCE POUR LE PARC INDUSTRIEL DE CARACOL;https://devbusiness.un.org/notices/idb-p2104681;passation.marches@ute.gouv.ht passation.marches@ute.gouv.ht;;;;;;;;;;
RECRUTEMENT D’UN CONSULTANT/ BUREAU CHARGE DE LA REDACTION DU CONTRAT DE PERFORMANCE ENTRE LA REGIDESO ET L’ETAT DU BURUNDI;https://devbusiness.un.org/notices/wb-p2104693;sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr nhavyarimana66@gmail.com;;;;;;;;;;
FIRMA ESPECIALIZADA PARA LA VERIFICACION EXTERNA INDEPENDIENTE DEL CUMPLIMIENTO DE LOS RESULTADOS DEL PROGRAMA DE DESARROLLO AGROFORESTAL SOSTENIBLE;https://devbusiness.un.org/notices/idb-p2104639;luis.vasquez@utepdard.gob.do;;;;;;;;;;
Environmental and Social Specialist;https://devbusiness.un.org/notices/wb-p2104694;procurement.dmadd@environment.gov.mv shama.ahmed@environment.gov.mv shama.ahmed@ncit.gov.mv;;;;;;;;;;
Recrutement d'un expert en suivi du portefeuille;https://devbusiness.un.org/notices/wb-p2104695;procurement@arulos.dj procurement@arulos.dj abdourahman.ali@arulos.dj;;;;;;;;;;
RECRUTEMENT D’UN CONSULTANT/ BUREAU EN RESSOURCES HUMAINES CHARGE DE LA SELECTION DES DIRECTEURS DE LA REGIDESO;https://devbusiness.un.org/notices/wb-p2104696;sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr sammacumi@gmail.com nhavyarimana66@gmail.com nhavyarimana@nyakiriza.bi bernardbizindavyi@yahoo.fr nhavyarimana66@gmail.com;;;;;;;;;;
RECRUTEMENT D’UN BUREAU D’ÉTUDES POUR LA DIRECTION; CONTRÔLE TECHNIQUE; SUIVI DES TRAVAUX; MISE EN ŒUVRE DES MESURES ENVIRONNEMENTALES ET SOCIALES POUR LA CONSTRUCTION ET L’ÉQUIPEMENT D’UNE USINE MODERNE DE TRANSFORMATION DE MANGUE DANS LA REGION DU PORO;https://devbusiness.un.org/notices/wb-p2104698;colomb.louoba@pccet.primature.ci spm@pccet.primature.ci cyrille.mani@pccet.primature.ci thomasars17@gmail.com;;;;;;;
Elaboración de una evaluación integral de riesgos para las represas La Concepción y Los Laureles que incluye planes de seguridad y planes de acción de emergencia.;https://devbusiness.un.org/notices/wb-p2104697;adquisicionesp170469@amdc.hn adquisicionesp170469@amdc.hn adquisicionesp170469@amdc.hn adquisicionesp170469@amdc.hn benjamin.bustamante@amdc.hn;;;;;;;;;;
BEO: Consultoría de apoyo para realizarla medición del desarrollo infantil temprano en la población usuaria del Servicio de Cuidado Diurno (SCD) del Programa Nacional Cuna Más;https://devbusiness.un.org/notices/idb-p2104679;No emails found;;;;;;;;;;
BEO: Consultoría para la elaboración de estudios de mercados y análisis de brechas.;https://devbusiness.un.org/notices/idb-p2104678;No emails found;;;;;;;;;;
BEO: Formulation of the scope; methodology; and statistical model for an interactive tool aimed at incorporating Nature-Based Solutions into planning processes.;https://devbusiness.un.org/notices/idb-p2104677;No emails found;;;;;;;;
BEO: Desarrollo de una metodología para evaluar la optimización de la cadena logística de carga área y preparación de una evaluación de mercado para la demanda de carga aérea en Costa Rica;https://devbusiness.un.org/notices/idb-p2104676;No emails found;;;;;;;;;;
Servicio de implementación de bitácoras de aplicativos;https://devbusiness.un.org/notices/bcie-p2104675;adqinstitucionales@bcie.org adqinstitucionales@bcie.org;;;;;;;;;;
BEO: Support the design of Jamaica National Broadband Connectivity Plan;https://devbusiness.un.org/notices/idb-p2104674;No emails found;;;;;;;;;;
CORRIGENDUM: Contract ID No. 23Z00029; Contract Package 2 (CP2) : Construction of Cavite Land Approach - Total Length of 3;554.539 meters of Mainline Highway (with Total of Six (6) Bridge Structures consisting of Interchange Bridge; Viaduct; ...;https://devbusiness.un.org/notices/adb-p2099816;canlas.ador@dpwh.gov.ph gregorio.ma_victoria@dpwh.gov.ph canlas.ador@dpwh.gov.ph gregorio.ma_victoria@dpwh.gov.ph;;;;;;
GENERAL PROCUREMENT NOTICE;https://devbusiness.un.org/notices/isdb-p2104672;pmutrssphase2@gmail.com;;;;;;;;;;
Conception et réalisation d’une usine de digestion méthanique des boues;https://devbusiness.un.org/notices/isdb-p2104671;a.bamba@onad.ci e.kouadio@onad.ci m.traoré@onad.ci;;;;;;;;;;
Solicitud de Propuestas para los Servicios de Consultoría para fortalecer las capacidades del INECC en Vulnerabilidad y Adaptación al Cambio Climático dentro del marco de la 7a Comunicación Nacional sobre el Cambio Climático y el Reporte Bianual de Transp;https://devbusiness.un.org/notices/un-p2104670;No emails found;;;;;;;;;;
Servicios de Consultoría para fortalecer las capacidades del INECC para el desarrollo del reporte del INEGYCEI dentro del marco de la 7a Comunicación Nacional sobre el Cambio Climático y el Reporte Bianual de Transparencia. Componente 2;https://devbusiness.un.org/notices/un-p2104669;No emails found;;;;;;;;;;
CORRIGENDUM: Contract ID No. 23Z00027; Contract Package 1 (CP1) : Construction of Bataan Land Approach - Total Length of 6;898.191 meters of Mainline Highway (with Total of Seven (7) Bridge and Viaduct Structures) with Slip Roads and Ramps;https://devbusiness.un.org/notices/adb-p2099815;canlas.ador@dpwh.gov.ph gregorio.ma_victoria@dpwh.gov.ph canlas.ador@dpwh.gov.ph gregorio.ma_victoria@dpwh.gov.ph;;;;;;;;
Contratación de la Supervisión de la Construcción de los Edificios N°1 y N°2 y Obras Complementarias del Centro de Formación en Tocumen del Instituto Nacional de Formación Profesional y Capacitación Para el Desarrollo Humano (INADEH) en Panamá;https://devbusiness.un.org/notices/un-p2104667;No emails found;;;;;;;;;;
Adquisición de software especializado para implementación de metodología BIM;https://devbusiness.un.org/notices/un-p2104666;licitaciones.peru.04@unops.org;;;;;;;;;;
WBGeProcure: Sudan High Frequency Welfare Monitoring Survey;https://devbusiness.un.org/notices/wb-p2104665;corporateprocurement@worldbank.org;;;;;;;;;;
WBGeProcure: Sudan - Rapid Community Survey;https://devbusiness.un.org/notices/wb-p2104664;corporateprocurement@worldbank.org;;;;;;;;;;
WBGeProcure: Development of Generative AI-Enabled; Cloud-Hosted Interactive e-Book and website for Use Case Docum;https://devbusiness.un.org/notices/wb-p2104663;corporateprocurement@worldbank.org;;;;;;;;;
WBGeProcure: Applied Research - Cash In/Cash Out Rural Agent Expansion;https://devbusiness.un.org/notices/wb-p2104662;corporateprocurement@worldbank.org;;;;;;;;;;
Creating and implementing regulations for Agrarian Notes in Ukraine; along with stakeholder training;https://devbusiness.un.org/notices/wb-p2104661;corporateprocurement@worldbank.org;;;;;;;;;
Asian Development Bank Corporate Client Perception Survey 2024;https://devbusiness.un.org/notices/adb-p2104660;No emails found;;;;;;;;;;
ACTUALIZADO - CONTRATACIÓN DE UNA FIRMA CONSULTORA PARA EL “DISEÑO; DESARROLLO E IMPLEMENTACIÓN DE LA VUI 2.0 Y LAS INTEGRACIONES DE LOS TRÁMITES DE LAS ENTIDADES INVOLUCRADAS CON LAS INVERSIONES EN ECUADOR” CONTRATO DE PRÉSTAMO NO. 4754/OC-EC CON EL BID.;https://devbusiness.un.org/notices/idb-p2101852;programabid@produccion.gob.ec. programabid@produccion.gob.ec;;;;;;;;;
Contrat d’appui institutionnel à l’Agence Nationale pour la Promotion des Investissements dans la mise en œuvre des reformes relatives à l’amélioration du climat des affaires et la promotion des investissements en République Démocratique du Congo;https://devbusiness.un.org/notices/afdb-p2104659;cfef@cfef.cd;;;;;;;;;;
SUPPLY; DELIVERY AND INSTALLATION OF LABORATORY EQUIPMENT;https://devbusiness.un.org/notices/cdb-p2104658;Casmint.Edwards@msjmc.gov.ag Casmint.Edwards@msjmc.gov.ag Casmint.Edwards@msjmc.gov.ag procurement@caribank.org;;;;;;;;;
Consultants Services for Project Preparation and Relevant Resilience Plans (Consulting Firm);https://devbusiness.un.org/notices/adb-p2104657;No emails found;;;;;;;;;;
SUPPLY; DELIVERY AND INSTALLATION OF MEDICAL EQUIPMENT;https://devbusiness.un.org/notices/cdb-p2104656;Casmint.Edwards@msjmc.gov.ag Casmint.Edwards@msjmc.gov.ag Casmint.Edwards@msjmc.gov.ag procurement@caribank.org;;;;;;;;;
UPDATE - SUPPLY; DELIVERY AND INSTALLATION OF INCINERATOR;https://devbusiness.un.org/notices/cdb-p2099707;CasmintEdwards@msjmc.gov.ag CasmintEdwards@msjmc.gov.ag CasmintEdwards@msjmc.gov.ag procurement@caribank.org;;;;;;;;;
WBGeProcure: Infrastructure gaps and roadmap for bioeconomies and communities in the Amazon;https://devbusiness.un.org/notices/wb-p2104654;No emails found;;;;;;;;;;
CABINET POUR LE RENFORCEMENT DES CAPACITES DES IMF ET APPUI AU DEVELOPPEMENT DE SERVICES/PRODUITS FINANCIERS INNOVANTS;https://devbusiness.un.org/notices/afdb-p2104655;provalecv@gmail.com provalecv@gmail.com;;;;;;;;;;
WBGeProcure: City Growth Strategy - Banjarmasin & Banjarbaru;https://devbusiness.un.org/notices/wb-p2104653;No emails found;;;;;;;;;;
WBGeProcure: Burkina Faso – Mainstreaming Resilience in Urban Management; Mobility Infrastructure and Services;https://devbusiness.un.org/notices/wb-p2104652;corporateprocurement@worldbank.org;;;;;;;;;
Equipamiento Audiovisual de Sala de Usos Múltiples Panamá;https://devbusiness.un.org/notices/bcie-p2104651;adqinstitucionales@bcie.org adqinstitucionales@bcie.org;;;;;;;;;;
UPDATE- Design; Layout; Editorial Work; Printing & Distribution of Teaching and Learning Materials (TLM) for Primary 1 Under the Ministry of MBSSE (531;930 of Text Books;531; 930 of Work Book;14;413 of Teacher Guide and 20061 of Poster Package).;https://devbusiness.un.org/notices/wb-p2096996;menakallon@yahoo.com menakallon@yahoo.com menakallon@yahoo.com menakallon@yahoo.com menakallon@yahoo.com menakallon@yahoo.com menakallon@yahoo.com menakallon@yahoo.com abtennyson@yahoo.co.uk;;
FIRME POUR L’AGREGATION DE SOLUTIONS DE PAIEMENT EXISTANTES;https://devbusiness.un.org/notices/afdb-p2104650;provalecv@gmail.com provalecv@gmail.com;;;;;;;;;;
CABINET POUR L’EDUCATION FINANCIERE ET TECHNOLOGIQUE ET LA COMMUNICATION GLOBALE SUR LE PROJET;https://devbusiness.un.org/notices/afdb-p2104649;provalecv@gmail.com provalecv@gmail.com;;;;;;;;;;
CABINET POUR POUR LE RENFORCEMENT DES CAPACITES DES PARTENAIRES LOCAUX (ANCAR; ANRAC; ONG LOCALES)/FORMATION DE FORMATEURS EN FINANCE NUMERIQUE;https://devbusiness.un.org/notices/afdb-p2104648;provalecv@gmail.com provalecv@gmail.com;;;;;;;;
Contratación del servicio de Gestor Aduanero para el desaduanaje; nacionalización y legalización de 50 Trolebuses eléctricos;https://devbusiness.un.org/notices/un-p2104647;licitaciones.ecuador@unops.org;;;;;;;;;
UPDATE- Construction of Sun road east extension (East-West);https://devbusiness.un.org/notices/wb-p2096118;oyumaa@usut.mn oyumaa@usut.mn oyumaa@usut.mn;;;;;;;;;;
ACTUALIZADO - LPI-ADUANAS-BID-001-2024-FIOAA-12-LPI-B-EDT.2.2.3.2. “Adquisición de Escáneres para Inspección de Carga; Equipo y Adecuación del Puesto de Inspección Centralizado (PIC)”;https://devbusiness.un.org/notices/idb-p2102176;uep.adquisiciones2@aduanas.gob.hn uep.adquisiciones2@aduanas.gob.hn uep.adquisiciones2@aduanas.gob.hn uep.adquisiciones2@aduanas.gob.hn;;;;;;;;;
Servicio de Desarrollo de Funcionalidades para el Análisis de Atribuciones e Informes de Calidad de Cartera;https://devbusiness.un.org/notices/bcie-p2104643;adqinstitucionales@bcie.org adqinstitucionales@bcie.org;;;;;;;;;;
ACTUALIZADO - Supervisión de la Construcción y Equipamiento del Hospital de Roatán;https://devbusiness.un.org/notices/idb-p2091261;supervisionhroatan@gmail.com;;;;;;;;;;
Adquisición e implementación de un Sistema de Gestión Integral de la Cadena de Suministros para el IGSS;https://devbusiness.un.org/notices/un-p2104642;No emails found;;;;;;;;;;
Consultancy Services for the development of the Corporate Governance Unit Management Information System Phase 3 (Data analytics and reporting system; website and database;https://devbusiness.un.org/notices/afdb-p2104641;davidmunemo@gmail.com bornfacec@gmail.com;;;;;;;;;
Well field backbone water infrastructure: Supply and Installation of Electro-Mechanical equipment (#5 Submersible pumps; & #12 Centrifugal Pumps with all accessories for #4 Booster station & #9 Diesel Generating Sets With all accessories for Gelchet-Sarit;https://devbusiness.un.org/notices/afdb-p2104640;henokgirma01@gmail.com;;;;;;;;;
Contratación de Servicios de Diseño; Desarrollo e Implementación de la automatización de procesos claves de gestión de RRHH del Ministerio de Educación de Nicaragua;https://devbusiness.un.org/notices/un-p2104638;No emails found;;;;;;;;;
ACTUALIZADO - Primeras Obras del Mercado Modelo (Techo; Fachadas; Instalaciones Eléctricas) - AVISO DE LICITACIÓN PÚBLICA NACIONAL;https://devbusiness.un.org/notices/idb-p2096065;adquisiciones_ucp@mitur.gob.do adquisiciones_ucp@mitur.gob.do adquisiciones_ucp@mitur.gob.do. adquisiciones_ucp@mitur.gob.do;;;;;;;;
ENVIRONMENTAL/SOCIAL SAFEGUARDS EXPERT;https://devbusiness.un.org/notices/afdb-p2104633;rawlings.kesselly@mpw.gov.lr donograd21@gmail.com;;;;;;;;;;
Construction of Sludge treatment facilities in Kilifi and Mtwapa towns;https://devbusiness.un.org/notices/wb-p2104430;gonamwembe@gmail.com;;;;;;;;;;
